filename,locus_tag,product,Prediction
225937.3,MLBPJMHG_03691,Regulator of RpoS,OTHER
225937.3,MLBPJMHG_03692,Sensor histidine kinase RcsC,OTHER
225937.3,MLBPJMHG_03693,hypothetical protein,OTHER
225937.3,MLBPJMHG_03694,Na____H___ antiporter NhaB,OTHER
225937.3,MLBPJMHG_03695,hypothetical protein,OTHER
225937.3,MLBPJMHG_03696,putative phosphite transport system-binding protein PtxB,SP
225937.3,MLBPJMHG_03697,hypothetical protein,OTHER
225937.3,MLBPJMHG_03698,hypothetical protein,SP
225937.3,MLBPJMHG_03699,Ferrichrome outer membrane transporter_phage receptor,SP
225937.3,MLBPJMHG_03700,HTH-type transcriptional activator RhaR,OTHER
225937.3,MLBPJMHG_03701,hypothetical protein,OTHER
225937.3,MLBPJMHG_03702,Glutamine--fructose-6-phosphate aminotransferase _isomerizing_,OTHER
225937.3,MLBPJMHG_03703,Bifunctional protein GlmU,OTHER
225937.3,MLBPJMHG_03704,ATP synthase epsilon chain,OTHER
225937.3,MLBPJMHG_03705,ATP synthase subunit beta,OTHER
225937.3,MLBPJMHG_03706,ATP synthase gamma chain,OTHER
225937.3,MLBPJMHG_03707,ATP synthase subunit alpha,OTHER
225937.3,MLBPJMHG_03708,ATP synthase subunit delta,OTHER
225937.3,MLBPJMHG_03709,ATP synthase subunit b,OTHER
225937.3,MLBPJMHG_03710,ATP synthase subunit c,OTHER
225937.3,MLBPJMHG_03711,ATP synthase subunit a,OTHER
225937.3,MLBPJMHG_03712,hypothetical protein,OTHER
225937.3,MLBPJMHG_03713,putative chromosome-partitioning protein ParB,OTHER
225937.3,MLBPJMHG_03714,Sporulation initiation inhibitor protein Soj,OTHER
225937.3,MLBPJMHG_03715,Ribosomal RNA small subunit methyltransferase G,OTHER
225937.3,MLBPJMHG_03716,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,OTHER
225937.3,MLBPJMHG_03717,Lysophospholipid transporter LplT,OTHER
225937.3,MLBPJMHG_03718,putative EAL-domain containing protein YkuI,OTHER
225937.3,MLBPJMHG_03719,Efflux pump membrane transporter BepE,OTHER
225937.3,MLBPJMHG_03720,Multidrug resistance protein MdtA,OTHER
225937.3,MLBPJMHG_03721,hypothetical protein,LIPO
225937.3,MLBPJMHG_03722,3-methylmercaptopropionyl-CoA dehydrogenase,OTHER
225937.3,MLBPJMHG_03723,Ectoine dioxygenase,OTHER
225937.3,MLBPJMHG_03724,tRNA modification GTPase MnmE,OTHER
225937.3,MLBPJMHG_03725,Membrane protein insertase YidC,OTHER
225937.3,MLBPJMHG_03726,Putative membrane protein insertion efficiency factor,OTHER
225937.3,MLBPJMHG_03727,Ribonuclease P protein component,OTHER
225937.3,MLBPJMHG_03728,50S ribosomal protein L34,OTHER
225937.3,MLBPJMHG_03729,Chromosomal replication initiator protein DnaA,OTHER
225937.3,MLBPJMHG_03730,Beta sliding clamp,OTHER
225937.3,MLBPJMHG_03731,putative protein,OTHER
225937.3,MLBPJMHG_03732,DNA replication and repair protein RecF,OTHER
225937.3,MLBPJMHG_03733,DNA gyrase subunit B,OTHER
225937.3,MLBPJMHG_03734,hypothetical protein,OTHER
225937.3,MLBPJMHG_03735,5-aminovalerate aminotransferase DavT,OTHER
225937.3,MLBPJMHG_03736,Putative multidrug export ATP-binding_permease protein,OTHER
225937.3,MLBPJMHG_03737,ATM1-type heavy metal exporter,OTHER
225937.3,MLBPJMHG_03738,putative diguanylate cyclase DgcE,OTHER
225937.3,MLBPJMHG_03739,hypothetical protein,OTHER
225937.3,MLBPJMHG_03740,RecBCD enzyme subunit RecD,OTHER
225937.3,MLBPJMHG_03741,RecBCD enzyme subunit RecB,OTHER
225937.3,MLBPJMHG_03742,RecBCD enzyme subunit RecC,OTHER
225937.3,MLBPJMHG_03743,hypothetical protein,OTHER
225937.3,MLBPJMHG_03744,hypothetical protein,OTHER
225937.3,MLBPJMHG_03745,hypothetical protein,OTHER
225937.3,MLBPJMHG_03746,hypothetical protein,SP
225937.3,MLBPJMHG_03747,Dihydromonapterin reductase,OTHER
225937.3,MLBPJMHG_03748,Fanconi-associated nuclease 1,OTHER
225937.3,MLBPJMHG_03749,3_-5_ exonuclease DinG,OTHER
225937.3,MLBPJMHG_03750,Catabolite repressor_activator,OTHER
225937.3,MLBPJMHG_03751,hypothetical protein,OTHER
225937.3,MLBPJMHG_03752,Tagatose-6-phosphate kinase,OTHER
225937.3,MLBPJMHG_03753,PTS system fructose-specific EIIB_BC component,OTHER
225937.3,MLBPJMHG_03754,hypothetical protein,OTHER
225937.3,MLBPJMHG_03755,hypothetical protein,OTHER
225937.3,MLBPJMHG_03756,hypothetical protein,OTHER
225937.3,MLBPJMHG_03757,hypothetical protein,OTHER
225937.3,MLBPJMHG_03758,Aerotaxis receptor,OTHER
225937.3,MLBPJMHG_03759,hypothetical protein,OTHER
225937.3,MLBPJMHG_03760,Beta-lactamase hydrolase-like protein,OTHER
225937.3,MLBPJMHG_03761,hypothetical protein,SP
225937.3,MLBPJMHG_03762,hypothetical protein,SP
225937.3,MLBPJMHG_03763,Peroxiredoxin,OTHER
225937.3,MLBPJMHG_03764,Cardiolipin synthase C,LIPO
225937.3,MLBPJMHG_03766,"D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase",OTHER
225937.3,MLBPJMHG_03767,Glycine--tRNA ligase beta subunit,OTHER
225937.3,MLBPJMHG_03768,Glycine--tRNA ligase alpha subunit,OTHER
225937.3,MLBPJMHG_03769,Trk system potassium uptake protein TrkA,OTHER
225937.3,MLBPJMHG_03770,Ribosomal RNA small subunit methyltransferase B,OTHER
225937.3,MLBPJMHG_03771,Methionyl-tRNA formyltransferase,OTHER
225937.3,MLBPJMHG_03772,Peptide deformylase,OTHER
225937.3,MLBPJMHG_03773,hypothetical protein,SP
225937.3,MLBPJMHG_03774,hypothetical protein,OTHER
225937.3,MLBPJMHG_03775,Threonylcarbamoyl-AMP synthase,OTHER
225937.3,MLBPJMHG_03776,Oxygen-dependent coproporphyrinogen-III oxidase,OTHER
225937.3,MLBPJMHG_03777,Oxygen-dependent coproporphyrinogen-III oxidase,OTHER
225937.3,MLBPJMHG_03778,Shikimate dehydrogenase _NADP____,OTHER
225937.3,MLBPJMHG_03779,Chemotaxis protein PomA,OTHER
225937.3,MLBPJMHG_03780,Motility protein B,OTHER
225937.3,MLBPJMHG_03781,hypothetical protein,OTHER
225937.3,MLBPJMHG_03782,Spore protein SP21,OTHER
225937.3,MLBPJMHG_03783,hypothetical protein,OTHER
225937.3,MLBPJMHG_03784,Glucans biosynthesis glucosyltransferase H,OTHER
225937.3,MLBPJMHG_03785,hypothetical protein,OTHER
225937.3,MLBPJMHG_03786,Protein YrdA,OTHER
225937.3,MLBPJMHG_03787,Oligopeptidase A,OTHER
225937.3,MLBPJMHG_03788,hypothetical protein,OTHER
225937.3,MLBPJMHG_03789,hypothetical protein,OTHER
225937.3,MLBPJMHG_03790,hypothetical protein,OTHER
225937.3,MLBPJMHG_03791,hypothetical protein,OTHER
225937.3,MLBPJMHG_03792,hypothetical protein,SP
225937.3,MLBPJMHG_03793,hypothetical protein,OTHER
225937.3,MLBPJMHG_03794,hypothetical protein,LIPO
225937.3,MLBPJMHG_03795,hypothetical protein,SP
225937.3,MLBPJMHG_03796,hypothetical protein,OTHER
225937.3,MLBPJMHG_03797,hypothetical protein,SP
225937.3,MLBPJMHG_03798,hypothetical protein,OTHER
225937.3,MLBPJMHG_03799,DNA damage-inducible protein F,OTHER
225937.3,MLBPJMHG_03800,hypothetical protein,SP
225937.3,MLBPJMHG_03801,Cytochrome c oxidase subunit 1,OTHER
225937.3,MLBPJMHG_03802,Cytochrome c oxidase assembly protein CtaG,OTHER
225937.3,MLBPJMHG_03803,Cytochrome c oxidase subunit 3,OTHER
225937.3,MLBPJMHG_03804,hypothetical protein,OTHER
225937.3,MLBPJMHG_03805,hypothetical protein,OTHER
225937.3,MLBPJMHG_03806,hypothetical protein,OTHER
225937.3,MLBPJMHG_03807,Heme A synthase,OTHER
225937.3,MLBPJMHG_03808,Heme A synthase,OTHER
225937.3,MLBPJMHG_03809,Protoheme IX farnesyltransferase,OTHER
225937.3,MLBPJMHG_03810,hypothetical protein,OTHER
225937.3,MLBPJMHG_03811,ATP-dependent RNA helicase HrpB,OTHER
225937.3,MLBPJMHG_03812,5-deoxyribose 1-phosphate isomerase,OTHER
225937.3,MLBPJMHG_03813,hypothetical protein,OTHER
225937.3,MLBPJMHG_03814,hypothetical protein,OTHER
225937.3,MLBPJMHG_03815,Lysine_ornithine decarboxylase,OTHER
225937.3,MLBPJMHG_03816,hypothetical protein,OTHER
225937.3,MLBPJMHG_03817,L-ectoine synthase,OTHER
225937.3,MLBPJMHG_03818,hypothetical protein,OTHER
225937.3,MLBPJMHG_03819,hypothetical protein,OTHER
225937.3,MLBPJMHG_03820,hypothetical protein,OTHER
225937.3,MLBPJMHG_03821,hypothetical protein,OTHER
225937.3,MLBPJMHG_03822,hypothetical protein,LIPO
225937.3,MLBPJMHG_03823,D-_-_-3-hydroxybutyrate oligomer hydrolase,LIPO
225937.3,MLBPJMHG_03824,Regulatory protein AtoC,OTHER
225937.3,MLBPJMHG_03825,Monocarboxylate 2-oxoacid-binding periplasmic protein,SP
225937.3,MLBPJMHG_03826,hypothetical protein,OTHER
225937.3,MLBPJMHG_03827,C4-dicarboxylate TRAP transporter large permease protein DctM,OTHER
225937.3,MLBPJMHG_03828,D-beta-hydroxybutyrate dehydrogenase,OTHER
225937.3,MLBPJMHG_03829,Acetyl-coenzyme A synthetase,OTHER
225937.3,MLBPJMHG_03830,Isocitrate dehydrogenase _NADP_,OTHER
225937.3,MLBPJMHG_03831,hypothetical protein,OTHER
225937.3,MLBPJMHG_03832,Cys-tRNA_Pro__Cys-tRNA_Cys_ deacylase YbaK,OTHER
225937.3,MLBPJMHG_03833,hypothetical protein,OTHER
225937.3,MLBPJMHG_03834,Putative D-alanyl-D-alanine carboxypeptidase,OTHER
225937.3,MLBPJMHG_03835,hypothetical protein,OTHER
225937.3,MLBPJMHG_03836,hypothetical protein,OTHER
225937.3,MLBPJMHG_03837,hypothetical protein,LIPO
225937.3,MLBPJMHG_03838,Sensor histidine kinase RcsC,SP
225937.3,MLBPJMHG_03839,hypothetical protein,OTHER
225937.3,MLBPJMHG_03840,Chemotaxis protein CheY,OTHER
225937.3,MLBPJMHG_03841,hypothetical protein,OTHER
225937.3,MLBPJMHG_03842,hypothetical protein,OTHER
225937.3,MLBPJMHG_03843,hypothetical protein,OTHER
225937.3,MLBPJMHG_03844,7-cyano-7-deazaguanine synthase,OTHER
225937.3,MLBPJMHG_03845,7-carboxy-7-deazaguanine synthase,OTHER
225937.3,MLBPJMHG_03846,putative HTH-type transcriptional regulator,OTHER
225937.3,MLBPJMHG_03847,Lipase 1,OTHER
225937.3,MLBPJMHG_03848,hypothetical protein,OTHER
225937.3,MLBPJMHG_03849,hypothetical protein,OTHER
225937.3,MLBPJMHG_03850,putative MFS-type transporter YcaD,OTHER
225937.3,MLBPJMHG_03851,Transcriptional regulator SlyA,OTHER
225937.3,MLBPJMHG_03852,Riboflavin transporter RibZ,OTHER
225937.3,MLBPJMHG_03853,Putative manganese exporter,OTHER
225937.3,MLBPJMHG_03854,hypothetical protein,SP
225937.3,MLBPJMHG_03855,hypothetical protein,OTHER
225937.3,MLBPJMHG_03856,hypothetical protein,OTHER
225937.3,MLBPJMHG_03857,hypothetical protein,LIPO
225937.3,MLBPJMHG_03858,hypothetical protein,SP
225937.3,MLBPJMHG_03859,K____H___ antiporter NhaP2,OTHER
225937.3,MLBPJMHG_03861,NADH dehydrogenase,OTHER
225937.3,MLBPJMHG_03862,HTH-type transcriptional repressor ComR,OTHER
225937.3,MLBPJMHG_03863,hypothetical protein,OTHER
225937.3,MLBPJMHG_03864,hypothetical protein,SP
225937.3,MLBPJMHG_03865,Disulfide-bond oxidoreductase YghU,OTHER
225937.3,MLBPJMHG_03866,Putative cytokinin riboside 5_-monophosphate phosphoribohydrolase,OTHER
225937.3,MLBPJMHG_03867,hypothetical protein,OTHER
225937.3,MLBPJMHG_03868,Polyamine aminopropyltransferase,OTHER
225937.3,MLBPJMHG_03869,hypothetical protein,OTHER
225937.3,MLBPJMHG_03870,hypothetical protein,OTHER
225937.3,MLBPJMHG_03871,"UDP-2,3-diacylglucosamine hydrolase",OTHER
225937.3,MLBPJMHG_03872,hypothetical protein,OTHER
225937.3,MLBPJMHG_03873,Vitamin B12 import ATP-binding protein BtuD,OTHER
225937.3,MLBPJMHG_03874,Iron deficiency-induced protein A,SP
225937.3,MLBPJMHG_03875,TVP38_TMEM64 family inner membrane protein YdjZ,OTHER
225937.3,MLBPJMHG_03876,hypothetical protein,OTHER
225937.3,MLBPJMHG_03877,hypothetical protein,OTHER
225937.3,MLBPJMHG_03878,hypothetical protein,OTHER
225937.3,MLBPJMHG_03879,ECF RNA polymerase sigma-E factor,OTHER
225937.3,MLBPJMHG_03880,Soluble pyridine nucleotide transhydrogenase,OTHER
225937.3,MLBPJMHG_03881,"GTP 3_,8-cyclase",OTHER
225937.3,MLBPJMHG_03882,hypothetical protein,OTHER
225937.3,MLBPJMHG_03883,hypothetical protein,OTHER
225937.3,MLBPJMHG_03884,"L-2,4-diaminobutyric acid acetyltransferase",OTHER
225937.3,MLBPJMHG_03885,Diaminobutyrate--2-oxoglutarate transaminase,OTHER
225937.3,MLBPJMHG_03886,Aspartate kinase Ask_Ect,OTHER
225937.3,MLBPJMHG_03887,RNA polymerase sigma factor RpoS,OTHER
225937.3,MLBPJMHG_03888,hypothetical protein,OTHER
225937.3,MLBPJMHG_03889,hypothetical protein,OTHER
225937.3,MLBPJMHG_03890,DNA-3-methyladenine glycosylase 1,OTHER
225937.3,MLBPJMHG_03891,hypothetical protein,OTHER
225937.3,MLBPJMHG_03892,Pyridoxine_pyridoxamine 5_-phosphate oxidase,OTHER
225937.3,MLBPJMHG_03893,putative signaling protein,OTHER
225937.3,MLBPJMHG_03894,hypothetical protein,OTHER
225937.3,MLBPJMHG_03895,hypothetical protein,SP
225937.3,MLBPJMHG_03896,5_-deoxynucleotidase YfbR,OTHER
225937.3,MLBPJMHG_03897,putative protein,OTHER
225937.3,MLBPJMHG_03898,hypothetical protein,OTHER
225937.3,MLBPJMHG_03899,Putative oxidoreductase SadH,OTHER
225937.3,MLBPJMHG_03900,hypothetical protein,OTHER
225937.3,MLBPJMHG_03901,Putative glutamine amidotransferase YafJ,OTHER
225937.3,MLBPJMHG_03902,hypothetical protein,OTHER
225937.3,MLBPJMHG_03903,putative HTH-type transcriptional regulator,OTHER
225937.3,MLBPJMHG_03904,hypothetical protein,OTHER
225937.3,MLBPJMHG_03905,O-acyltransferase WSD,OTHER
225937.3,MLBPJMHG_03906,Multidrug resistance protein MdtA,SP
225937.3,MLBPJMHG_03907,Multidrug export protein AcrF,OTHER
225937.3,MLBPJMHG_03908,Nitrite reductase _NADH_ small subunit,OTHER
225937.3,MLBPJMHG_03909,Nitrite reductase _NAD_P_H_,OTHER
225937.3,MLBPJMHG_03910,Nitrate regulatory protein,OTHER
225937.3,MLBPJMHG_03911,hypothetical protein,OTHER
225937.3,MLBPJMHG_03912,Major exported protein,OTHER
225937.3,MLBPJMHG_03913,Serine_threonine-protein kinase PknD,OTHER
225937.3,MLBPJMHG_03914,putative formate transporter 1,OTHER
225937.3,MLBPJMHG_03915,hypothetical protein,SP
225937.3,MLBPJMHG_03916,hypothetical protein,OTHER
225937.3,MLBPJMHG_03917,hypothetical protein,OTHER
225937.3,MLBPJMHG_03918,Tol-Pal system protein TolQ,OTHER
225937.3,MLBPJMHG_03919,hypothetical protein,OTHER
225937.3,MLBPJMHG_03920,hypothetical protein,OTHER
225937.3,MLBPJMHG_03921,hypothetical protein,SP
225937.3,MLBPJMHG_03922,6-aminohexanoate-cyclic-dimer hydrolase,OTHER
225937.3,MLBPJMHG_03923,hypothetical protein,OTHER
225937.3,MLBPJMHG_03924,hypothetical protein,SP
225937.3,MLBPJMHG_03925,hypothetical protein,OTHER
225937.3,MLBPJMHG_03926,hypothetical protein,LIPO
225937.3,MLBPJMHG_03927,hypothetical protein,SP
225937.3,MLBPJMHG_03928,ECF RNA polymerase sigma factor SigK,OTHER
225937.3,MLBPJMHG_03929,hypothetical protein,OTHER
225937.3,MLBPJMHG_03930,hypothetical protein,OTHER
225937.3,MLBPJMHG_03931,Methionine import ATP-binding protein MetN,OTHER
225937.3,MLBPJMHG_03932,Methionine import system permease protein MetP,OTHER
225937.3,MLBPJMHG_03933,D-methionine-binding lipoprotein MetQ,SP
225937.3,MLBPJMHG_03934,Peroxiredoxin,OTHER
225937.3,MLBPJMHG_03935,Amino-acid carrier protein AlsT,OTHER
225937.3,MLBPJMHG_03936,hypothetical protein,OTHER
225937.3,MLBPJMHG_03937,S-formylglutathione hydrolase YeiG,OTHER
225937.3,MLBPJMHG_03938,hypothetical protein,OTHER
225937.3,MLBPJMHG_03939,hypothetical protein,OTHER
225937.3,MLBPJMHG_03940,Multidrug resistance protein NorM,OTHER
225937.3,MLBPJMHG_03941,Biotin transporter,OTHER
225937.3,MLBPJMHG_03942,Aerotaxis receptor,OTHER
225937.3,MLBPJMHG_03943,hypothetical protein,OTHER
225937.3,MLBPJMHG_03944,hypothetical protein,SP
225937.3,MLBPJMHG_03945,Ectoine TRAP transporter large permease protein TeaC,OTHER
225937.3,MLBPJMHG_03946,hypothetical protein,OTHER
225937.3,MLBPJMHG_03947,Lactate-binding periplasmic protein,SP
225937.3,MLBPJMHG_03948,hypothetical protein,OTHER
225937.3,MLBPJMHG_03949,_R_-benzylsuccinyl-CoA dehydrogenase,OTHER
225937.3,MLBPJMHG_03950,5-keto-D-gluconate 5-reductase,OTHER
225937.3,MLBPJMHG_03951,Putative aminoglycoside phosphotransferase,OTHER
225937.3,MLBPJMHG_03952,Long-chain-fatty-acid--CoA ligase,OTHER
225937.3,MLBPJMHG_03953,hypothetical protein,OTHER
225937.3,MLBPJMHG_03954,L-prolyl-_peptidyl-carrier protein_ dehydrogenase,OTHER
225937.3,MLBPJMHG_03955,Putative acyl-CoA dehydrogenase FadE17,OTHER
225937.3,MLBPJMHG_03956,hypothetical protein,OTHER
225937.3,MLBPJMHG_03957,hypothetical protein,OTHER
225937.3,MLBPJMHG_03958,hypothetical protein,SP
225937.3,MLBPJMHG_03959,2-oxoglutarate carboxylase small subunit,OTHER
225937.3,MLBPJMHG_03960,Oxaloacetate decarboxylase alpha chain,OTHER
225937.3,MLBPJMHG_03961,Acyl-CoA dehydrogenase,OTHER
225937.3,MLBPJMHG_03962,hypothetical protein,OTHER
225937.3,MLBPJMHG_03963,Glyoxylate_hydroxypyruvate reductase A,OTHER
225937.3,MLBPJMHG_03964,HTH-type transcriptional regulator TsaQ1_TsaQ2,OTHER
225937.3,MLBPJMHG_03965,Fatty acid oxidation complex subunit alpha,OTHER
225937.3,MLBPJMHG_03966,3-ketoacyl-CoA thiolase,OTHER
225937.3,MLBPJMHG_03967,Putative alcohol dehydrogenase D,OTHER
225937.3,MLBPJMHG_03968,3-succinoylsemialdehyde-pyridine dehydrogenase,OTHER
225937.3,MLBPJMHG_03969,hypothetical protein,OTHER
225937.3,MLBPJMHG_03970,Alkaline phosphatase synthesis transcriptional regulatory protein SphR,OTHER
225937.3,MLBPJMHG_03971,Adaptive-response sensory-kinase SasA,OTHER
225937.3,MLBPJMHG_03972,Peptide methionine sulfoxide reductase MsrA_MsrB,SP
225937.3,MLBPJMHG_03973,3_-5_ exonuclease DinG,OTHER
225937.3,MLBPJMHG_03974,Inosine-5_-monophosphate dehydrogenase,OTHER
225937.3,MLBPJMHG_03975,Vitamin B12 transporter BtuB,SP
225937.3,MLBPJMHG_03976,Vitamin B12-binding protein,SP
225937.3,MLBPJMHG_03977,Hemin transport system permease protein HmuU,OTHER
225937.3,MLBPJMHG_03978,Fe_3__ dicitrate transport ATP-binding protein FecE,OTHER
225937.3,MLBPJMHG_03979,Putative aminoacrylate peracid reductase RutC,OTHER
225937.3,MLBPJMHG_03980,3-mercaptopyruvate sulfurtransferase,OTHER
225937.3,MLBPJMHG_03981,Cytochrome b561,OTHER
225937.3,MLBPJMHG_03982,hypothetical protein,SP
225937.3,MLBPJMHG_03983,Transcriptional regulatory protein OmpR,OTHER
225937.3,MLBPJMHG_03984,Adaptive-response sensory-kinase SasA,OTHER
225937.3,MLBPJMHG_03985,hypothetical protein,OTHER
225937.3,MLBPJMHG_03986,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,OTHER
225937.3,MLBPJMHG_03987,hypothetical protein,OTHER
225937.3,MLBPJMHG_03988,Dodecaprenyl-phosphate galacturonate synthase,OTHER
225937.3,MLBPJMHG_03989,Sensor protein QseC,OTHER
225937.3,MLBPJMHG_03990,Transcriptional regulatory protein QseB,OTHER
225937.3,MLBPJMHG_03991,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,OTHER
225937.3,MLBPJMHG_03992,putative glycosyltransferase,OTHER
225937.3,MLBPJMHG_03993,hypothetical protein,OTHER
225937.3,MLBPJMHG_03994,hypothetical protein,OTHER
225937.3,MLBPJMHG_03995,2-succinylbenzoate--CoA ligase,OTHER
225937.3,MLBPJMHG_03996,3-phenylpropionate-dihydrodiol_cinnamic acid-dihydrodiol dehydrogenase,OTHER
225937.3,MLBPJMHG_03997,hypothetical protein,SP
225937.3,MLBPJMHG_03998,hypothetical protein,OTHER
225937.3,MLBPJMHG_03999,putative metallo-hydrolase,OTHER
225937.3,MLBPJMHG_04000,putative sulfate transporter,OTHER
225937.3,MLBPJMHG_04001,hypothetical protein,OTHER
225937.3,MLBPJMHG_04002,putative signaling protein,OTHER
225937.3,MLBPJMHG_04003,hypothetical protein,OTHER
225937.3,MLBPJMHG_04004,Photosynthetic apparatus regulatory protein RegA,OTHER
225937.3,MLBPJMHG_04005,Sensor histidine kinase RegB,OTHER
225937.3,MLBPJMHG_04006,Vitamin B12 transporter BtuB,SP
225937.3,MLBPJMHG_04007,hypothetical protein,OTHER
225937.3,MLBPJMHG_04008,Arginine deiminase,OTHER
225937.3,MLBPJMHG_04009,Ornithine carbamoyltransferase,OTHER
225937.3,MLBPJMHG_04010,Carbamate kinase 1,OTHER
225937.3,MLBPJMHG_04011,ATP synthase subunit beta,OTHER
225937.3,MLBPJMHG_04012,ATP synthase epsilon chain,OTHER
225937.3,MLBPJMHG_04013,hypothetical protein,OTHER
225937.3,MLBPJMHG_04014,hypothetical protein,OTHER
225937.3,MLBPJMHG_04015,ATP synthase subunit a,OTHER
225937.3,MLBPJMHG_04016,ATP synthase subunit c,OTHER
225937.3,MLBPJMHG_04017,ATP synthase subunit b,OTHER
225937.3,MLBPJMHG_04018,ATP synthase subunit alpha,OTHER
225937.3,MLBPJMHG_04019,ATP synthase gamma chain,OTHER
225937.3,MLBPJMHG_04020,Multidrug resistance protein MdtE,SP
225937.3,MLBPJMHG_04021,Multidrug resistance protein MdtB,OTHER
225937.3,MLBPJMHG_04022,hypothetical protein,OTHER
225937.3,MLBPJMHG_04023,hypothetical protein,OTHER
225937.3,MLBPJMHG_04024,Multidrug resistance protein MdtA,OTHER
225937.3,MLBPJMHG_04025,putative efflux pump membrane transporter TtgB,OTHER
225937.3,MLBPJMHG_04026,putative ABC transporter ATP-binding protein,OTHER
225937.3,MLBPJMHG_04027,hypothetical protein,OTHER
225937.3,MLBPJMHG_04028,hypothetical protein,LIPO
225937.3,MLBPJMHG_04029,Ammonia channel,OTHER
225937.3,MLBPJMHG_04030,Chemotaxis protein LafU,OTHER
225937.3,MLBPJMHG_04031,Chemotaxis protein PomA,OTHER
225937.3,MLBPJMHG_04032,hypothetical protein,OTHER
225937.3,MLBPJMHG_04033,hypothetical protein,OTHER
225937.3,MLBPJMHG_04034,hypothetical protein,OTHER
225937.3,MLBPJMHG_04035,"4,4_-diapophytoene desaturase _4,4_-diapolycopene-forming_",OTHER
225937.3,MLBPJMHG_04036,hypothetical protein,OTHER
225937.3,MLBPJMHG_04037,Cryptochrome DASH,OTHER
225937.3,MLBPJMHG_04038,S-_hydroxymethyl_glutathione dehydrogenase,OTHER
225937.3,MLBPJMHG_04039,hypothetical protein,OTHER
225937.3,MLBPJMHG_04040,putative protein,SP
225937.3,MLBPJMHG_04041,hypothetical protein,SP
225937.3,MLBPJMHG_04042,hypothetical protein,OTHER
225937.3,MLBPJMHG_04043,Ycf48-like protein,LIPO
225937.3,MLBPJMHG_04044,Phenol regulator MopR,OTHER
225937.3,MLBPJMHG_04045,hypothetical protein,OTHER
225937.3,MLBPJMHG_04046,Phenol hydroxylase P1 protein,OTHER
225937.3,MLBPJMHG_04047,Phenol hydroxylase P2 protein,OTHER
225937.3,MLBPJMHG_04048,"Toluene-4-monooxygenase system, hydroxylase component subunit alpha",OTHER
225937.3,MLBPJMHG_04049,hypothetical protein,OTHER
225937.3,MLBPJMHG_04050,Phenol hydroxylase P5 protein,OTHER
225937.3,MLBPJMHG_04051,hypothetical protein,OTHER
225937.3,MLBPJMHG_04052,Metapyrocatechase,OTHER
225937.3,MLBPJMHG_04053,2-hydroxymuconic semialdehyde dehydrogenase,OTHER
225937.3,MLBPJMHG_04054,2-hydroxymuconate semialdehyde hydrolase,OTHER
225937.3,MLBPJMHG_04055,"2-hydroxypent-2,4-dienoate hydratase",OTHER
225937.3,MLBPJMHG_04056,Acetaldehyde dehydrogenase,OTHER
225937.3,MLBPJMHG_04057,4-hydroxy-2-oxovalerate aldolase,OTHER
225937.3,MLBPJMHG_04058,"2-oxo-hept-4-ene-1,7-dioate hydratase",OTHER
225937.3,MLBPJMHG_04059,2-hydroxymuconate tautomerase,OTHER
